Hash,Refatoração,Descrição
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	readOnlyStream : Observable<HystrixCommandCompletion> to readOnlyStream : Observable<HystrixCommandExecutionStarted> in class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	streams : ConcurrentMap<String HystrixCommandEventStream> to streams : ConcurrentMap<String HystrixCommandStartStream> in class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	initialStream : HystrixCommandEventStream to initialStream : HystrixCommandStartStream in method public getInstance(commandKey HystrixCommandKey) : HystrixCommandStartStream from class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	existingStream : HystrixCommandEventStream to existingStream : HystrixCommandStartStream in method public getInstance(commandKey HystrixCommandKey) : HystrixCommandStartStream from class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	newStream : HystrixCommandEventStream to newStream : HystrixCommandStartStream in method public getInstance(commandKey HystrixCommandKey) : HystrixCommandStartStream from class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	HystrixCommandEventStream to HystrixCommandStartStream in method public getInstance(commandKey HystrixCommandKey) : HystrixCommandStartStream from class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	event : HystrixCommandCompletion to event : HystrixCommandExecutionStarted in method public write(event HystrixCommandExecutionStarted) : void from class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	Observable<HystrixCommandCompletion> to Observable<HystrixCommandExecutionStarted> in method public observe() : Observable<HystrixCommandExecutionStarted> from class com.netflix.hystrix.metric.HystrixCommandStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	writeOnlySubject : Subject<HystrixCommandCompletion HystrixCommandCompletion> to writeOnlySubject : Subject<HystrixCommandExecutionStarted HystrixCommandExecutionStarted> in class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	readOnlyStream : Observable<HystrixCommandCompletion> to readOnlyStream : Observable<HystrixCommandExecutionStarted> in class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	streams : ConcurrentMap<String HystrixThreadPoolEventStream> to streams : ConcurrentMap<String HystrixThreadPoolStartStream> in class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	initialStream : HystrixThreadPoolEventStream to initialStream : HystrixThreadPoolStartStream in method public getInstance(threadPoolKey HystrixThreadPoolKey) : HystrixThreadPoolStartStream from class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	existingStream : HystrixThreadPoolEventStream to existingStream : HystrixThreadPoolStartStream in method public getInstance(threadPoolKey HystrixThreadPoolKey) : HystrixThreadPoolStartStream from class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	newStream : HystrixThreadPoolEventStream to newStream : HystrixThreadPoolStartStream in method public getInstance(threadPoolKey HystrixThreadPoolKey) : HystrixThreadPoolStartStream from class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	HystrixThreadPoolEventStream to HystrixThreadPoolStartStream in method public getInstance(threadPoolKey HystrixThreadPoolKey) : HystrixThreadPoolStartStream from class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	event : HystrixCommandCompletion to event : HystrixCommandExecutionStarted in method public write(event HystrixCommandExecutionStarted) : void from class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	Observable<HystrixCommandCompletion> to Observable<HystrixCommandExecutionStarted> in method public observe() : Observable<HystrixCommandExecutionStarted> from class com.netflix.hystrix.metric.HystrixThreadPoolStartStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	streams : ConcurrentMap<String RollingCommandConcurrencyStream> to streams : ConcurrentMap<String RollingCommandMaxConcurrencyStream> in class com.netflix.hystrix.metric.RollingCommandMaxConcurrencyStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	RollingCommandConcurrencyStream to RollingCommandMaxConcurrencyStream in method public getInstance(commandKey HystrixCommandKey  properties HystrixCommandProperties) : RollingCommandMaxConcurrencyStream from class com.netflix.hystrix.metric.RollingCommandMaxConcurrencyStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	initialStream : RollingCommandConcurrencyStream to initialStream : RollingCommandMaxConcurrencyStream in method public getInstance(commandKey HystrixCommandKey  numBuckets int  bucketSizeInMs int) : RollingCommandMaxConcurrencyStream from class com.netflix.hystrix.metric.RollingCommandMaxConcurrencyStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	newStream : RollingCommandConcurrencyStream to newStream : RollingCommandMaxConcurrencyStream in method public getInstance(commandKey HystrixCommandKey  numBuckets int  bucketSizeInMs int) : RollingCommandMaxConcurrencyStream from class com.netflix.hystrix.metric.RollingCommandMaxConcurrencyStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	RollingCommandConcurrencyStream to RollingCommandMaxConcurrencyStream in method public getInstance(commandKey HystrixCommandKey  numBuckets int  bucketSizeInMs int) : RollingCommandMaxConcurrencyStream from class com.netflix.hystrix.metric.RollingCommandMaxConcurrencyStream
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	commandStream : HystrixCommandEventStream to commandStream : HystrixCommandCompletionStream in class com.netflix.hystrix.metric.HystrixCommandCompletionStreamTest
f76263dc76d9ec3c833a0b80499208784fe01f94,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	stream : RollingCommandConcurrencyStream to stream : RollingCommandMaxConcurrencyStream in class com.netflix.hystrix.metric.RollingCommandMaxConcurrencyStreamTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,MOVE_RENAME_CLASS, Move And Rename Class Move And Rename Class	com.netflix.hystrix.HystrixAsyncCommand.Promise moved and renamed to com.netflix.hystrix.HystrixFutureCommand.HystrixPromise
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,RENAME_CLASS, Rename Class Rename Class	com.netflix.hystrix.HystrixAsyncCommand renamed to com.netflix.hystrix.HystrixFutureCommand
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,RENAME_CLASS, Rename Class Rename Class	com.netflix.hystrix.HystrixAsyncCommandTest renamed to com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	p : Promise<T> to p : HystrixPromise<T> in method public just(t T) : HystrixFuture<T> from class com.netflix.hystrix.HystrixFutureUtil
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	p : Promise<T> to p : HystrixPromise<T> in method public error(t Throwable) : HystrixFuture<T> from class com.netflix.hystrix.HystrixFutureUtil
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<T> to p : HystrixPromise<T> in method public call(p HystrixPromise<T>) : void from class com.netflix.hystrix.HystrixFutureUtil.just.from.new Action1<HystrixPromise<T>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	p : Promise<T> to p : HystrixPromise<T> in method public from(action Action1<HystrixPromise<T>>  s Scheduler) : HystrixFuture<T> from class com.netflix.hystrix.HystrixFutureUtil
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	action : Action1<Promise<T>> to action : Action1<HystrixPromise<T>> in method public from(action Action1<HystrixPromise<T>>  s Scheduler) : HystrixFuture<T> from class com.netflix.hystrix.HystrixFutureUtil
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	promise : Promise<R> to promise : HystrixPromise<R> in class com.netflix.hystrix.HystrixFutureCommand.HystrixFuture
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	promise : Promise<R> to promise : HystrixPromise<R> in method private HystrixFuture(promise HystrixPromise<R>  cancel Action0) from class com.netflix.hystrix.HystrixFutureCommand.HystrixFuture
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	promise : Promise<R> to promise : HystrixPromise<R> in method public create(promise HystrixPromise<R>  cancel Action0) : HystrixFuture<R> from class com.netflix.hystrix.HystrixFutureCommand.HystrixFuture
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	promise : Promise<R> to promise : HystrixPromise<R> in method public create(promise HystrixPromise<R>) : HystrixFuture<R> from class com.netflix.hystrix.HystrixFutureCommand.HystrixFuture
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.LatchedSemaphoreCommand.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.NoRequestCacheTimeoutWithoutFallback.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.RequestCacheNullPointerExceptionCase.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.RequestCacheTimeoutWithoutFallback.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	p : Promise<String> to p : HystrixPromise<String> in method protected run() : HystrixFuture<String> from class com.netflix.hystrix.HystrixFutureCommandTest.SlowCacheableCommand
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.TestCommandWithTimeout.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.TestSemaphoreCommand.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.TestSemaphoreCommandWithFallback.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.TestThreadIsolationWithSemaphoreSetSmallCommand.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	Promise<R> to HystrixPromise<R> in method public create() : HystrixPromise<R> from class com.netflix.hystrix.HystrixFutureCommand.HystrixPromise
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<String> to p : HystrixPromise<String> in method public call(p HystrixPromise<String>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testSynchronousExecutionTimeoutValueViaExecute.command.new HystrixFutureCommand<String>.run.from.new Action1<HystrixPromise<String>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	properties : HystrixAsyncCommand.Setter to properties : HystrixFutureCommand.Setter in method public testSynchronousExecutionTimeoutValueViaExecute() : void from class com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	command : HystrixAsyncCommand<String> to command : HystrixFutureCommand<String> in method public testSynchronousExecutionTimeoutValueViaExecute() : void from class com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<String> to p : HystrixPromise<String> in method public call(p HystrixPromise<String>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testSynchronousExecutionUsingThreadIsolationTimeoutValueViaObserve.command.new HystrixFutureCommand<String>.run.from.new Action1<HystrixPromise<String>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	properties : HystrixAsyncCommand.Setter to properties : HystrixFutureCommand.Setter in method public testSynchronousExecutionUsingThreadIsolationTimeoutValueViaObserve() : void from class com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	command : HystrixAsyncCommand<String> to command : HystrixFutureCommand<String> in method public testSynchronousExecutionUsingThreadIsolationTimeoutValueViaObserve() : void from class com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<String> to p : HystrixPromise<String> in method public call(p HystrixPromise<String>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testAsyncExecutionTimeoutValueViaObserve.command.new HystrixFutureCommand<String>.run.from.new Action1<HystrixPromise<String>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	properties : HystrixAsyncCommand.Setter to properties : HystrixFutureCommand.Setter in method public testAsyncExecutionTimeoutValueViaObserve() : void from class com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	command : HystrixAsyncCommand<String> to command : HystrixFutureCommand<String> in method public testAsyncExecutionTimeoutValueViaObserve() : void from class com.netflix.hystrix.HystrixFutureCommandTest
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testRequestContextOnSuccess.command.new TestHystrixCommand<Boolean>.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testRequestContextOnGracefulFailure.command.new TestHystrixCommand<Boolean>.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	p : Promise<Boolean> to p : HystrixPromise<Boolean> in method public call(p HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testRequestContextOnBadFailure.command.new TestHystrixCommand<Boolean>.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	s : Promise<Boolean> to s : HystrixPromise<Boolean> in method public call(s HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testRequestContextOnFailureWithFallback.command.new TestHystrixCommand<Boolean>.run.from.new Action1<HystrixPromise<Boolean>>
2a615ced3d3ef6a48e6231ea207690a1e725b2cb,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	s : Promise<Boolean> to s : HystrixPromise<Boolean> in method public call(s HystrixPromise<Boolean>) : void from class com.netflix.hystrix.HystrixFutureCommandTest.testRequestContextOnFailureWithFallback.command.new TestHystrixCommand<Boolean>.getFallback.from.new Action1<HystrixPromise<Boolean>>
