Hash,Refatoração,Descrição
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class DepthFirstSearchAdjacencyListIterative.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class DepthFirstSearchAdjacencyListIterativeFastStack.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class DepthFirstSearchAdjacencyListRecursive.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class DijkstrasShortestPathAllNodesAdjacencyList.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class EagerPrimsAdjacencyList.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class GraphDiameter.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class KruskalsEdgeList.UnionFind
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class KruskalsEdgeList.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class LazyPrimsAdjacencyList.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class LazyPrimsAdjacencyMatrix.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class BipartiteGraphCheckAdjacencyList.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class TarjanAdjacencyList.Edge
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class TarjanAdjacencyList.Tarjan
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class TarjanAdjacencyMatrix.Tarjan
eb6b3c4ff2094b9f22523482031f81276e0a892d,ADD_CLASS_MODIFIER, Add Class Modifier Add Class Modifier	static in class TreeCanonicalFormAdjacencyList.TreeNode
85795e3d8b040471e56667d3f7fc92c758a8e450,REMOVE_METHOD_MODIFIER, Remove Method Modifier Remove Method Modifier	static in method private printTable() : void from class com.williamfiset.algorithms.datastructures.sparsetable.SparseTable
ae13588a78a33ba3ec87cec5bb6cd086d629c2ae,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	int to void in method private buildTree(i int  tl int  tr int  values int[]) : void from class com.williamfiset.algorithms.datastructures.segmenttree.RangeQueryPointUpdateSegmentTree
2c72e1beca70d41d9949df88fb780a1e8284c03d,EXTRACT_OPERATION, Extract Method Extract Method	private simpleIsomorphismTest() : void extracted from public main(args String[]) : void in class com.williamfiset.algorithms.graphtheory.treealgorithms.TreeIsomorphism
ca28385c6f10615e078e3de35da6c5a4be8a0690,RENAME_VARIABLE, Rename Variable Rename Variable	sz : int to numEdges : int in method private dfs(at int  next int[]  flow long) : long from class com.williamfiset.algorithms.graphtheory.networkflow.examples.DinicsExample.DinicsSolver
3410864adb184adc921eda4e194bd8721082ebe1,RENAME_METHOD, Rename Method Rename Method	private tsp(dist double[][]  start int) : void renamed to private solve() : void in class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,CHANGE_ATTRIBUTE_TYPE, Change Attribute Type Change Attribute Type	tour : LinkedList<Integer> to tour : List<Integer> in class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,RENAME_VARIABLE, Rename Variable Rename Variable	indexAdded : Integer[][] to prev : Integer[][] in method private solve() : void from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,REMOVE_PARAMETER, Remove Parameter Remove Parameter	dist : double[][] in method private tsp(dist double[][]  start int) : void from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,REMOVE_PARAMETER, Remove Parameter Remove Parameter	start : int in method private tsp(dist double[][]  start int) : void from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,RENAME_PARAMETER, Rename Parameter Rename Parameter	indexAdded : Integer[][] to prev : Integer[][] in method private tsp(i int  state int  memo Double[][]  prev Integer[][]) : double from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,REMOVE_PARAMETER, Remove Parameter Remove Parameter	dist : double[][] in method private tsp(i int  state int  dist double[][]  memo Double[][]  indexAdded Integer[][]  start int) : double from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,REMOVE_PARAMETER, Remove Parameter Remove Parameter	start : int in method private tsp(i int  state int  dist double[][]  memo Double[][]  indexAdded Integer[][]  start int) : double from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,REPLACE_VARIABLE_WITH_ATTRIBUTE, Replace Variable With Attribute Replace Variable With Attribute	dist : double[][] to distance : double[][] in method private tsp(i int  state int  memo Double[][]  prev Integer[][]) : double from class TspDynamicProgramming
3410864adb184adc921eda4e194bd8721082ebe1,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@Test(expected = IllegalArgumentException.class) to @Test(expected = IllegalStateException.class) in method public testNonSquareMatrix() : void from class TravelingSalesmanProblemTest
e89dbe6e0119b71d98d8c59ca034932ec4f15194,EXTRACT_OPERATION, Extract Method Extract Method	private example3() : void extracted from public main(args String[]) : void in class com.williamfiset.algorithms.dp.CoinChange
e89dbe6e0119b71d98d8c59ca034932ec4f15194,RENAME_PARAMETER, Rename Parameter Rename Parameter	amount : int to n : int in method public coinChangeSpaceEfficient(coins int[]  n int) : int from class com.williamfiset.algorithms.dp.CoinChange
e89dbe6e0119b71d98d8c59ca034932ec4f15194,ADD_PARAMETER_MODIFIER, Add Parameter Modifier Add Parameter Modifier	final in parameter n : int in method public coinChange(coins int[]  n int) : Solution from class com.williamfiset.algorithms.dp.CoinChange
e89dbe6e0119b71d98d8c59ca034932ec4f15194,RENAME_PARAMETER, Rename Parameter Rename Parameter	amount : int to n : int in method public coinChange(coins int[]  n int) : Solution from class com.williamfiset.algorithms.dp.CoinChange
e89dbe6e0119b71d98d8c59ca034932ec4f15194,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	int to Solution in method public coinChange(coins int[]  n int) : Solution from class com.williamfiset.algorithms.dp.CoinChange
e89dbe6e0119b71d98d8c59ca034932ec4f15194,RENAME_PARAMETER, Rename Parameter Rename Parameter	amount : int to n : int in method public coinChangeRecursive(coins int[]  n int) : int from class com.williamfiset.algorithms.dp.CoinChange
e89dbe6e0119b71d98d8c59ca034932ec4f15194,RENAME_PARAMETER, Rename Parameter Rename Parameter	amount : int to n : int in method private coinChangeRecursive(n int  coins int[]  dp int[]) : int from class com.williamfiset.algorithms.dp.CoinChange
69d4040a89fb5bc14b983dbbe9127c9977ba9861,INLINE_VARIABLE, Inline Variable Inline Variable	neighbors : List<Integer> in method public canonizeTree(graph List<List<Integer>>) : String from class com.williamfiset.algorithms.graphtheory.TreeCanonicalFormAdjacencyList2
69d4040a89fb5bc14b983dbbe9127c9977ba9861,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	parent : TreeNode to p : Integer in method public canonizeTree(graph List<List<Integer>>) : String from class com.williamfiset.algorithms.graphtheory.TreeCanonicalFormAdjacencyList2
69d4040a89fb5bc14b983dbbe9127c9977ba9861,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	newLeafs : List<TreeNode> to newLeafs : List<Integer> in method public canonizeTree(graph List<List<Integer>>) : String from class com.williamfiset.algorithms.graphtheory.TreeCanonicalFormAdjacencyList2
69d4040a89fb5bc14b983dbbe9127c9977ba9861,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	leaf : TreeNode to leaf : Integer in method public canonizeTree(graph List<List<Integer>>) : String from class com.williamfiset.algorithms.graphtheory.TreeCanonicalFormAdjacencyList2
69d4040a89fb5bc14b983dbbe9127c9977ba9861,RENAME_VARIABLE, Rename Variable Rename Variable	parent : TreeNode to p : Integer in method public canonizeTree(graph List<List<Integer>>) : String from class com.williamfiset.algorithms.graphtheory.TreeCanonicalFormAdjacencyList2
69d4040a89fb5bc14b983dbbe9127c9977ba9861,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	tree : TreeNode[] to tree : List<List<Integer>> in method public main(args String[]) : void from class com.williamfiset.algorithms.graphtheory.TreeCanonicalFormAdjacencyList2
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	package to private in method private angleBetweenVectors(v1x double  v1y double  v2x double  v2y double) : double from class com.williamfiset.algorithms.geometry.CircularSegmentArea
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	package to private in class com.williamfiset.algorithms.geometry.ConvexHullGrahamScan.PolarOrder
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	package to private in class com.williamfiset.algorithms.geometry.ConvexHullGrahamScan.PointOrder
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	package to public in method public createConvexHull(pts Point2D[]) : Stack<Point2D> from class com.williamfiset.algorithms.geometry.ConvexHullGrahamScan
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	package to private in method private collinear(a Point2D  b Point2D  c Point2D) : int from class com.williamfiset.algorithms.geometry.ConvexHullGrahamScan
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	public to private in method private collinear(a Point2D  b Point2D  c Point2D) : int from class com.williamfiset.algorithms.geometry.ConvexPolygonContainsPoint
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	package to public in class com.williamfiset.algorithms.geometry.ConvexPolygonCutWithLineSegment.Pt
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	package to public in method public cut(poly Pt[]  p1 Pt  p2 Pt) : Pt[] from class com.williamfiset.algorithms.geometry.ConvexPolygonCutWithLineSegment
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	package to private in method private intersect(x1 double  y1 double  x2 double  y2 double  x3 double  y3 double  x4 double  y4 double) : Pt from class com.williamfiset.algorithms.geometry.ConvexPolygonCutWithLineSegment
c935ed292921f206b88d77b5c065cadaf9e78dcd,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	package to private in method private orientation(ax double  ay double  bx double  by double  cx double  cy double) : int from class com.williamfiset.algorithms.geometry.ConvexPolygonCutWithLineSegment
5ca128d85bbbca30c1c86bc64855a42086cb3774,RENAME_PARAMETER, Rename Parameter Rename Parameter	n : int to r : int in method public f(k int  r int) : int from class NarrowArtGalleryRecursive
5ca128d85bbbca30c1c86bc64855a42086cb3774,RENAME_PARAMETER, Rename Parameter Rename Parameter	n : int to r : int in method public f(k int  r int  c int) : int from class NarrowArtGalleryRecursive
46ef34d669197a67d530a28bc81eed0ba26401a9,MOVE_CLASS, Move Class Move Class	com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList.Edge moved to com.williamfiset.algorithms.graphtheory.FordFulkersonDfsSolverAdjacencyList.Edge
46ef34d669197a67d530a28bc81eed0ba26401a9,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	private to public in class com.williamfiset.algorithms.graphtheory.FordFulkersonDfsSolverAdjacencyList.Edge
46ef34d669197a67d530a28bc81eed0ba26401a9,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	graph : List<Edge>[] to graph : List<List<Edge>> in method public addEdge(graph List<List<Edge>>  from int  to int  capacity int) : void from class com.williamfiset.algorithms.graphtheory.FordFulkersonDfsSolverAdjacencyList
46ef34d669197a67d530a28bc81eed0ba26401a9,MOVE_OPERATION, Move Method Move Method	public addEdge(graph List<Edge>[]  from int  to int  capacity int) : void from class com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList to public addEdge(graph List<List<Edge>>  from int  to int  capacity int) : void from class com.williamfiset.algorithms.graphtheory.FordFulkersonDfsSolverAdjacencyList
46ef34d669197a67d530a28bc81eed0ba26401a9,REMOVE_PARAMETER, Remove Parameter Remove Parameter	graph : List<Edge>[] in method private dfs(graph List<Edge>[]  visited int[]  node int  sink int  flow int) : int from class com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList
46ef34d669197a67d530a28bc81eed0ba26401a9,REMOVE_PARAMETER, Remove Parameter Remove Parameter	visited : int[] in method private dfs(graph List<Edge>[]  visited int[]  node int  sink int  flow int) : int from class com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList
46ef34d669197a67d530a28bc81eed0ba26401a9,REMOVE_PARAMETER, Remove Parameter Remove Parameter	sink : int in method private dfs(graph List<Edge>[]  visited int[]  node int  sink int  flow int) : int from class com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList
46ef34d669197a67d530a28bc81eed0ba26401a9,REMOVE_METHOD_MODIFIER, Remove Method Modifier Remove Method Modifier	static in method private dfs(graph List<Edge>[]  visited int[]  node int  sink int  flow int) : int from class com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList
46ef34d669197a67d530a28bc81eed0ba26401a9,MOVE_OPERATION, Move Method Move Method	private dfs(graph List<Edge>[]  visited int[]  node int  sink int  flow int) : int from class com.williamfiset.algorithms.graphtheory.FordFulkersonDFSAdjacencyList to private dfs(node int  flow int) : int from class com.williamfiset.algorithms.graphtheory.FordFulkersonDfsSolverAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,RENAME_METHOD, Rename Method Rename Method	public eulerianPath() : int[] renamed to public getEulerianPath() : int[] in class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public n : int from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public start : int from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public end : int from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public orderIndex : int from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public indexes : int[] from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public in : int[] from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public out : int[] from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	package to public in attribute public graph : List<List<Integer>> from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8c5c65b166ca749c6b49ca9f7ed2c27dc02d7a7c,REPLACE_ATTRIBUTE_WITH_VARIABLE, Replace Attribute With Variable Replace Attribute With Variable	edgeCount : int to edgeCount : int in method public getEulerianPath() : int[] from class com.williamfiset.algorithms.graphtheory.EulerianPathDirectedEdgesAdjacencyList
8bf630d734a0ed8ea250d0afdd06673b32fb9a59,EXTRACT_VARIABLE, Extract Variable Extract Variable	leftInterval : long in method private init(v long[]) : void from class com.williamfiset.algorithms.datastructures.sparsetable.SparseTable
38d17a8f266f3ba651305a97d3793e194f2f3084,RENAME_METHOD, Rename Method Rename Method	public id() : int renamed to public index() : int in class com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestorEulerTour.TreeNode
38d17a8f266f3ba651305a97d3793e194f2f3084,RENAME_PARAMETER, Rename Parameter Rename Parameter	id : int to index : int in method public TreeNode(index int) from class com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestorEulerTour.TreeNode
38d17a8f266f3ba651305a97d3793e194f2f3084,RENAME_PARAMETER, Rename Parameter Rename Parameter	id : int to index : int in method public TreeNode(index int  parent TreeNode) from class com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestorEulerTour.TreeNode
38d17a8f266f3ba651305a97d3793e194f2f3084,MOVE_ATTRIBUTE, Move Attribute Move Attribute	private index : int from class com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestorEulerTour to private index : int from class com.williamfiset.algorithms.graphtheory.treealgorithms.LowestCommonAncestorEulerTour.TreeNode
ffeb01e489f02c69676501074af2b805f976a1f5,RENAME_CLASS, Rename Class Rename Class	com.williamfiset.algorithms.graphtheory.networkflow.MinCostMaxFlowWithNegativeCosts renamed to com.williamfiset.algorithms.graphtheory.networkflow.MinCostMaxFlowWithBellmanFord
ffeb01e489f02c69676501074af2b805f976a1f5,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	solver : MinCostMaxFlowWithNegativeCosts to solver : MinCostMaxFlowWithBellmanFord in method private testSmallNetwork() : void from class com.williamfiset.algorithms.graphtheory.networkflow.MinCostMaxFlowWithBellmanFord
b65c706e860f1ce2f7850744498969a0a3759a1c,MOVE_CLASS, Move Class Move Class	com.williamfiset.algorithms.graphtheory.EdmondsKarpAdjacencyList moved to com.williamfiset.algorithms.graphtheory.networkflow.EdmondsKarpAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,MOVE_CLASS, Move Class Move Class	com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList.Edge moved to com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase.Edge
0e291a44878a996bfc511cc71641b2e7bb842735,MOVE_CLASS, Move Class Move Class	com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList.Edge moved to com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList.Edge
0e291a44878a996bfc511cc71641b2e7bb842735,ADD_METHOD_ANNOTATION, Add Method Annotation Add Method Annotation	@Override in method public addEdge(from int  to int  capacity int) : void from class com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,RENAME_VARIABLE, Rename Variable Rename Variable	flow : long to f : long in method public solve() : void from class com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,ADD_METHOD_ANNOTATION, Add Method Annotation Add Method Annotation	@Override in method public solve() : void from class com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,RENAME_VARIABLE, Rename Variable Rename Variable	flow : long to f : long in method public solve() : void from class com.williamfiset.algorithms.graphtheory.networkflow.Dinics
0e291a44878a996bfc511cc71641b2e7bb842735,ADD_METHOD_ANNOTATION, Add Method Annotation Add Method Annotation	@Override in method public solve() : void from class com.williamfiset.algorithms.graphtheory.networkflow.Dinics
0e291a44878a996bfc511cc71641b2e7bb842735,ADD_METHOD_ANNOTATION, Add Method Annotation Add Method Annotation	@Override in method public solve() : void from class com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,EXTRACT_VARIABLE, Extract Variable Extract Variable	cap : long in method private dfs(node int  flow long) : long from class com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	dfsFlow : int to bottleNeck : long in method private dfs(node int  flow long) : long from class com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	flow : int to flow : long in method private dfs(node int  flow long) : long from class com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,RENAME_VARIABLE, Rename Variable Rename Variable	dfsFlow : int to bottleNeck : long in method private dfs(node int  flow long) : long from class com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	int to long in method private dfs(node int  flow long) : long from class com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList
0e291a44878a996bfc511cc71641b2e7bb842735,EXTRACT_SUPERCLASS, Extract Superclass Extract Superclass	com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase from classes [com.williamfiset.algorithms.graphtheory.networkflow.CapacityScalingSolverAdjacencyList  com.williamfiset.algorithms.graphtheory.networkflow.Dinics  com.williamfiset.algorithms.graphtheory.networkflow.FordFulkersonDfsSolverAdjacencyList]
0e291a44878a996bfc511cc71641b2e7bb842735,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	private to protected in attribute protected t : int from class com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase
0e291a44878a996bfc511cc71641b2e7bb842735,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	private to protected in attribute protected t : int from class com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase
0e291a44878a996bfc511cc71641b2e7bb842735,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	private to protected in attribute protected t : int from class com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase
0e291a44878a996bfc511cc71641b2e7bb842735,ADD_ATTRIBUTE_MODIFIER, Add Attribute Modifier Add Attribute Modifier	final in attribute protected t : int from class com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase
0e291a44878a996bfc511cc71641b2e7bb842735,ADD_ATTRIBUTE_MODIFIER, Add Attribute Modifier Add Attribute Modifier	final in attribute protected t : int from class com.williamfiset.algorithms.graphtheory.networkflow.NetworkFlowBase
