Hash,Refatoração,Descrição
e30ed5d35cbcb92584d7fee8ae862f3929e443d8,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method isElementInQueue(LinkedList  Element) at src/main/java/org/jsoup/parser/TreeBuilder.java:254}	{Method isElementInQueue(DescendableLinkedList  Element) at src/main/java/org/jsoup/parser/TreeBuilder.java:255}) CHANGE_SIGNATURE({org.jsoup.parser.TreeBuilder isElementInQueue(LinkedList  Element)}  {org.jsoup.parser.TreeBuilder isElementInQueue(DescendableLinkedList  Element)}),
692d5f8dbb0424375cb4c20a5e34f5a793f7e6a1,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method chompBalanced(Character  Character) at src/main/java/org/jsoup/parser/TokenQueue.java:259}	{Method chompBalanced(char  char) at src/main/java/org/jsoup/parser/TokenQueue.java:259}) CHANGE_SIGNATURE({org.jsoup.parser.TokenQueue chompBalanced(Character  Character)}  {org.jsoup.parser.TokenQueue chompBalanced(char  char)}),
07d990fe2aa7f2991d5b74f96ea2de690514338b,INLINE, INLINE	{Method traverse(Node  String) at src/main/java/org/jsoup/select/NodeTraversor.java:22}	{Method traverse(Node) at src/main/java/org/jsoup/select/NodeTraversor.java:22}) INLINE({org.jsoup.select.NodeTraversor traverse(Node  String)}  {org.jsoup.select.NodeTraversor traverse(Node)}),
2bf377f72faa3b85e1a6ef66a21fca9c04001abf,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method selectXpath(String  Element) at src/main/java/org/jsoup/nodes/NodeUtils.java:32}	{Method selectXpath(String  Element  Class) at src/main/java/org/jsoup/nodes/NodeUtils.java:34}) CHANGE_SIGNATURE({org.jsoup.nodes.NodeUtils selectXpath(String  Element)}  {org.jsoup.nodes.NodeUtils selectXpath(String  Element  Class)}),
6c4f16f233cdfd7aedef33374609e9aa4ede255c,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method escape(String  CharsetEncoder  EscapeMode) at src/main/java/org/jsoup/nodes/Entities.java:77}	{Method escape(StringBuilder  String  Document.OutputSettings  boolean  boolean  boolean) at src/main/java/org/jsoup/nodes/Entities.java:81}) CHANGE_SIGNATURE({org.jsoup.nodes.Entities escape(String  CharsetEncoder  EscapeMode)}  {org.jsoup.nodes.Entities escape(StringBuilder  String  Document.OutputSettings  boolean  boolean  boolean)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Element.java:1095}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Element.java:1108}) CHANGE_SIGNATURE({org.jsoup.nodes.Element outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Element outerHtmlHead(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method html(StringBuilder  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Attributes.java:142}	{Method html(Appendable  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Attributes.java:153}) CHANGE_SIGNATURE({org.jsoup.nodes.Attributes html(StringBuilder  Document.OutputSettings)}  {org.jsoup.nodes.Attributes html(Appendable  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/XmlDeclaration.java:43}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/XmlDeclaration.java:46}) CHANGE_SIGNATURE({org.jsoup.nodes.XmlDeclaration outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.XmlDeclaration outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method escape(StringBuilder  String  Document.OutputSettings  boolean  boolean  boolean) at src/main/java/org/jsoup/nodes/Entities.java:81}	{Method escape(Appendable  String  Document.OutputSettings  boolean  boolean  boolean) at src/main/java/org/jsoup/nodes/Entities.java:82}) CHANGE_SIGNATURE({org.jsoup.nodes.Entities escape(StringBuilder  String  Document.OutputSettings  boolean  boolean  boolean)}  {org.jsoup.nodes.Entities escape(Appendable  String  Document.OutputSettings  boolean  boolean  boolean)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/XmlDeclaration.java:35}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/XmlDeclaration.java:37}) CHANGE_SIGNATURE({org.jsoup.nodes.XmlDeclaration outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.XmlDeclaration outerHtmlHead(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method html(StringBuilder  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Attribute.java:82}	{Method html(Appendable  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Attribute.java:89}) CHANGE_SIGNATURE({org.jsoup.nodes.Attribute html(StringBuilder  Document.OutputSettings)}  {org.jsoup.nodes.Attribute html(Appendable  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DocumentType.java:32}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DocumentType.java:33}) CHANGE_SIGNATURE({org.jsoup.nodes.DocumentType outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.DocumentType outerHtmlHead(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:564}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:567}) CHANGE_SIGNATURE({org.jsoup.nodes.Node outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Node outerHtmlHead(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:570}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:574}) CHANGE_SIGNATURE({org.jsoup.nodes.Node outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Node outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method indent(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:576}	{Method indent(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:592}) CHANGE_SIGNATURE({org.jsoup.nodes.Node indent(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Node indent(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Element.java:1114}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Element.java:1132}) CHANGE_SIGNATURE({org.jsoup.nodes.Element outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Element outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method new(StringBuilder  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:653}	{Method new(Appendable  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Node.java:669}) CHANGE_SIGNATURE({org.jsoup.nodes.Node OuterHtmlVisitor new(StringBuilder  Document.OutputSettings)}  {org.jsoup.nodes.Node OuterHtmlVisitor new(Appendable  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DocumentType.java:44}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DocumentType.java:45}) CHANGE_SIGNATURE({org.jsoup.nodes.DocumentType outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.DocumentType outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtml(StringBuilder) at src/main/java/org/jsoup/nodes/Node.java:555}	{Method outerHtml(Appendable) at src/main/java/org/jsoup/nodes/Node.java:558}) CHANGE_SIGNATURE({org.jsoup.nodes.Node outerHtml(StringBuilder)}  {org.jsoup.nodes.Node outerHtml(Appendable)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/TextNode.java:101}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/TextNode.java:105}) CHANGE_SIGNATURE({org.jsoup.nodes.TextNode outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.TextNode outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/TextNode.java:92}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/TextNode.java:95}) CHANGE_SIGNATURE({org.jsoup.nodes.TextNode outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.TextNode outerHtmlHead(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Comment.java:41}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Comment.java:43}) CHANGE_SIGNATURE({org.jsoup.nodes.Comment outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Comment outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Comment.java:32}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/Comment.java:35}) CHANGE_SIGNATURE({org.jsoup.nodes.Comment outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.Comment outerHtmlHead(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlTail(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DataNode.java:46}	{Method outerHtmlTail(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DataNode.java:49}) CHANGE_SIGNATURE({org.jsoup.nodes.DataNode outerHtmlTail(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.DataNode outerHtmlTail(Appendable  int  Document.OutputSettings)}),
43e17dc7f7c32e937448cff716e9af7aa40e5ec3,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method outerHtmlHead(StringBuilder  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DataNode.java:42}	{Method outerHtmlHead(Appendable  int  Document.OutputSettings) at src/main/java/org/jsoup/nodes/DataNode.java:44}) CHANGE_SIGNATURE({org.jsoup.nodes.DataNode outerHtmlHead(StringBuilder  int  Document.OutputSettings)}  {org.jsoup.nodes.DataNode outerHtmlHead(Appendable  int  Document.OutputSettings)}),
8121d8cfd151ae981f1ce6e21203f2b8c24fcf31,EXTRACT_MOVE, EXTRACT_MOVE	{Method getElementsByTag(String) at src/main/java/org/jsoup/nodes/Element.java:643}	{Method normalize(String) at src/main/java/org/jsoup/internal/Normalizer.java:10}) EXTRACT_MOVE({org.jsoup.nodes.Element getElementsByTag(String)}  {org.jsoup.internal.Normalizer normalize(String)}),
8121d8cfd151ae981f1ce6e21203f2b8c24fcf31,EXTRACT_MOVE, EXTRACT_MOVE	{Method cssNthChild(boolean  boolean) at src/main/java/org/jsoup/select/QueryParser.java:290}	{Method normalize(String) at src/main/java/org/jsoup/internal/Normalizer.java:10}) EXTRACT_MOVE({org.jsoup.select.QueryParser cssNthChild(boolean  boolean)}  {org.jsoup.internal.Normalizer normalize(String)}),
8121d8cfd151ae981f1ce6e21203f2b8c24fcf31,EXTRACT_MOVE, EXTRACT_MOVE	{Method new(String  Pattern) at src/main/java/org/jsoup/select/Evaluator.java:277}	{Method normalize(String) at src/main/java/org/jsoup/internal/Normalizer.java:10}) EXTRACT_MOVE({org.jsoup.select.Evaluator AttributeWithValueMatching new(String  Pattern)}  {org.jsoup.internal.Normalizer normalize(String)}),
8121d8cfd151ae981f1ce6e21203f2b8c24fcf31,EXTRACT_MOVE, EXTRACT_MOVE	{Method new(String  String) at src/main/java/org/jsoup/select/Evaluator.java:301}	{Method normalize(String) at src/main/java/org/jsoup/internal/Normalizer.java:10}) EXTRACT_MOVE({org.jsoup.select.Evaluator AttributeKeyPair new(String  String)}  {org.jsoup.internal.Normalizer normalize(String)}),
8121d8cfd151ae981f1ce6e21203f2b8c24fcf31,EXTRACT_MOVE, EXTRACT_MOVE	{Method byTag() at src/main/java/org/jsoup/select/QueryParser.java:218}	{Method normalize(String) at src/main/java/org/jsoup/internal/Normalizer.java:10}) EXTRACT_MOVE({org.jsoup.select.QueryParser byTag()}  {org.jsoup.internal.Normalizer normalize(String)}),
35abe38121be2dda227faa3e4ea6cc8bcac3698f,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method new(StartTag) at src/main/java/org/jsoup/nodes/Element.java:27}	{Method new(Tag  String  Attributes) at src/main/java/org/jsoup/nodes/Element.java:26}) CHANGE_SIGNATURE({org.jsoup.nodes.Element new(StartTag)}  {org.jsoup.nodes.Element new(Tag  String  Attributes)}),
35abe38121be2dda227faa3e4ea6cc8bcac3698f,INLINE, INLINE	{Method getBaseUri() at src/main/java/org/jsoup/parser/StartTag.java:36}	{Method new(Tag  String  Attributes) at src/main/java/org/jsoup/nodes/Element.java:26}) INLINE({org.jsoup.parser.StartTag getBaseUri()}  {org.jsoup.nodes.Element new(Tag  String  Attributes)}),
35abe38121be2dda227faa3e4ea6cc8bcac3698f,INLINE, INLINE	{Method getAttributes() at src/main/java/org/jsoup/parser/StartTag.java:32}	{Method new(Tag  String  Attributes) at src/main/java/org/jsoup/nodes/Element.java:26}) INLINE({org.jsoup.parser.StartTag getAttributes()}  {org.jsoup.nodes.Element new(Tag  String  Attributes)}),
35abe38121be2dda227faa3e4ea6cc8bcac3698f,INLINE, INLINE	{Method getTag() at src/main/java/org/jsoup/parser/StartTag.java:28}	{Method new(Tag  String  Attributes) at src/main/java/org/jsoup/nodes/Element.java:26}) INLINE({org.jsoup.parser.StartTag getTag()}  {org.jsoup.nodes.Element new(Tag  String  Attributes)}),
